crop,soil_type,Seedling Stage,Moisture,Temperature,Humidity,Rainfall,Result
Wheat,Alluvial Soil,Pollination,6,13,91,200.16,0
Wheat,Alluvial Soil,Pollination,7,24,80,246.71,0
Wheat,Alluvial Soil,Pollination,8,23,81,168.01,0
Wheat,Alluvial Soil,Pollination,9,22,82,129.12,0
Wheat,Alluvial Soil,Pollination,10,21,83,56.74,0
Wheat,Alluvial Soil,Pollination,11,20,84,41.06,0
Wheat,Alluvial Soil,Pollination,12,19,85,11.11,0
Wheat,Alluvial Soil,Pollination,13,18,86,12.23,0
Wheat,Alluvial Soil,Pollination,14,17,87,0,0
Wheat,Alluvial Soil,Pollination,15,16,88,6.82,0
Wheat,Alluvial Soil,Pollination,16,15,89,41.3,0
Wheat,Alluvial Soil,Pollination,17,14,90,88.53,0
Wheat,Alluvial Soil,Pollination,18,13,91,193.27,0
Wheat,Alluvial Soil,Pollination,19,24,80,240.53,0
Wheat,Alluvial Soil,Pollination,20,23,81,175.55,0
Wheat,Alluvial Soil,Pollination,21,22,82,114.29,0
Wheat,Alluvial Soil,Pollination,22,21,83,58.93,0
Wheat,Alluvial Soil,Pollination,23,20,84,29.65,0
Wheat,Alluvial Soil,Pollination,24,19,85,5.33,0
Wheat,Alluvial Soil,Pollination,25,18,86,0,0
Wheat,Alluvial Soil,Pollination,26,17,87,8.28,0
Wheat,Alluvial Soil,Pollination,27,16,88,6.49,0
Wheat,Alluvial Soil,Pollination,28,15,89,60.17,0
Wheat,Alluvial Soil,Pollination,29,14,90,99.38,0
Wheat,Alluvial Soil,Pollination,30,13,91,212.17,0
Wheat,Alluvial Soil,Pollination,31,24,80,242.53,0
Wheat,Alluvial Soil,Pollination,32,23,81,186.31,0
Wheat,Alluvial Soil,Pollination,33,22,82,119.58,0
Wheat,Alluvial Soil,Pollination,34,21,83,65.86,0
Wheat,Alluvial Soil,Pollination,35,20,84,16.8,0
Wheat,Alluvial Soil,Pollination,36,19,85,10.59,0
Wheat,Alluvial Soil,Pollination,37,18,86,0,0
Wheat,Alluvial Soil,Pollination,38,17,87,8.54,0
Wheat,Alluvial Soil,Pollination,39,16,88,26.24,0
Wheat,Alluvial Soil,Pollination,40,15,89,49.7,0
Wheat,Alluvial Soil,Pollination,41,14,90,106.44,0
Wheat,Alluvial Soil,Pollination,42,24,80,198.71,0
Wheat,Alluvial Soil,Pollination,43,23,81,264.14,0
Wheat,Alluvial Soil,Pollination,44,22,82,172.29,0
Wheat,Alluvial Soil,Pollination,45,21,83,112.29,0
Wheat,Alluvial Soil,Pollination,46,20,84,56.63,0
Wheat,Alluvial Soil,Pollination,47,19,85,33.58,0
Wheat,Alluvial Soil,Pollination,48,18,86,19.84,0
Wheat,Alluvial Soil,Pollination,49,17,87,21.61,0
Wheat,Alluvial Soil,Pollination,50,16,88,10.12,0
Wheat,Alluvial Soil,Pollination,51,15,89,36.01,0
Wheat,Alluvial Soil,Pollination,52,14,90,37.61,0
Wheat,Alluvial Soil,Pollination,53,13,91,98.78,0
Wheat,Alluvial Soil,Pollination,54,24,80,199.84,0
Wheat,Alluvial Soil,Pollination,55,23,81,244.22,0
Wheat,Alluvial Soil,Pollination,56,22,82,185.92,0
Wheat,Alluvial Soil,Pollination,57,21,83,123.06,0
Wheat,Alluvial Soil,Pollination,58,20,84,62.58,0
Wheat,Alluvial Soil,Pollination,59,19,85,25.3,0
Wheat,Alluvial Soil,Pollination,60,18,86,19.11,0
Wheat,Alluvial Soil,Pollination,61,17,87,14.6,0
Wheat,Alluvial Soil,Pollination,62,16,88,9.02,0
Wheat,Alluvial Soil,Pollination,63,15,89,28.82,0
Wheat,Alluvial Soil,Pollination,64,14,90,42.43,0
Wheat,Alluvial Soil,Pollination,65,13,91,99.94,0
Wheat,Alluvial Soil,Pollination,66,24,80,208.34,0
Wheat,Alluvial Soil,Pollination,67,23,81,248.1,0
Wheat,Alluvial Soil,Pollination,68,22,82,195.09,0
Wheat,Alluvial Soil,Pollination,69,21,83,110.37,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,1,18,86,61.06,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,2,17,87,15.73,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,3,16,88,28.04,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,4,15,89,7.19,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,5,14,90,9.59,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,6,13,91,10.15,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,7,24,80,44.87,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,8,23,81,89.92,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,9,22,82,215.33,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,10,21,83,245.05,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,11,20,84,186.94,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,12,19,85,135.24,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,13,18,86,72.38,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,14,17,87,27.56,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,15,16,88,22,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,16,15,89,0,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,17,14,90,18.66,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,18,13,91,28.13,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,19,24,80,44.82,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,20,23,81,95.87,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,21,22,82,186.01,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,22,21,83,254.75,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,23,20,84,183.83,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,24,19,85,104.28,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,25,18,86,55.84,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,26,17,87,8.27,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,27,16,88,0.57,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,28,15,89,0,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,29,14,90,14.74,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,30,13,91,21.58,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,31,24,80,46.68,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,32,23,81,107.16,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,33,22,82,218.69,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,34,21,83,258.13,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,35,20,84,170.45,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,36,19,85,112.5,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,37,18,86,72.17,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,38,17,87,16.2,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,39,16,88,27.23,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,40,15,89,0,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,41,14,90,14.06,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,42,24,80,14.37,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,43,23,81,56.12,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,44,22,82,101.16,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,45,21,83,210.64,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,46,20,84,245.03,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,47,19,85,172.8,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,48,18,86,121.86,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,49,17,87,78.41,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,50,16,88,5.23,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,51,15,89,21.62,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,52,14,90,15.82,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,53,13,91,0,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,54,24,80,26.36,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,55,23,81,56.51,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,56,22,82,100.33,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,57,21,83,179.2,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,58,20,84,249.82,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,59,19,85,187.19,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,60,18,86,129.9,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,61,17,87,68.18,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,62,16,88,25.59,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,63,15,89,0,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,64,14,90,8.6,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,65,13,91,3.53,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,66,24,80,24.2,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,67,23,81,51.7,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,68,22,82,82.73,0
Wheat,Alluvial Soil,Fruit/Grain/Bulb Formation,69,21,83,219.25,0
Wheat,Alluvial Soil,Maturation,1,18,86,249.64,0
Wheat,Alluvial Soil,Maturation,2,17,87,173.19,0
Wheat,Alluvial Soil,Maturation,3,16,88,121.93,0
Wheat,Alluvial Soil,Maturation,4,15,89,77.3,0
Wheat,Alluvial Soil,Maturation,5,14,90,11.1,0
Wheat,Alluvial Soil,Maturation,6,13,91,14.38,0
Wheat,Alluvial Soil,Maturation,7,24,80,9.03,0
Wheat,Alluvial Soil,Maturation,8,23,81,9.07,0
Wheat,Alluvial Soil,Maturation,9,22,82,11.11,0
Wheat,Alluvial Soil,Maturation,10,21,83,63.83,0
Wheat,Alluvial Soil,Maturation,11,20,84,86.43,0
Wheat,Alluvial Soil,Maturation,12,19,85,197.53,0
Wheat,Alluvial Soil,Maturation,13,18,86,256.25,0
Wheat,Alluvial Soil,Maturation,14,17,87,174.75,0
Wheat,Alluvial Soil,Maturation,15,16,88,129.25,0
Wheat,Alluvial Soil,Maturation,16,15,89,68.65,0
Wheat,Alluvial Soil,Maturation,17,14,90,35.01,0
Wheat,Alluvial Soil,Maturation,18,13,91,5.23,0
Wheat,Alluvial Soil,Maturation,19,24,80,4.19,0
Wheat,Alluvial Soil,Maturation,20,23,81,9.74,0
Wheat,Alluvial Soil,Maturation,21,22,82,13.5,0
Wheat,Alluvial Soil,Maturation,22,21,83,49.23,0
Wheat,Alluvial Soil,Maturation,23,20,84,104.74,0
Wheat,Alluvial Soil,Maturation,24,19,85,198.7,0
Wheat,Alluvial Soil,Maturation,25,18,86,251.79,0
Wheat,Alluvial Soil,Maturation,26,17,87,177.47,0
Wheat,Alluvial Soil,Maturation,27,16,88,118.28,0
Wheat,Alluvial Soil,Maturation,28,15,89,69.18,0
Wheat,Alluvial Soil,Maturation,29,14,90,19.76,0
Wheat,Alluvial Soil,Maturation,30,13,91,11.62,0
Wheat,Alluvial Soil,Maturation,31,24,80,17.15,0
Wheat,Alluvial Soil,Maturation,32,23,81,2.56,0
Wheat,Alluvial Soil,Maturation,33,22,82,17.3,0
Wheat,Alluvial Soil,Maturation,34,21,83,40.97,0
Wheat,Alluvial Soil,Maturation,35,20,84,96.11,0
Wheat,Alluvial Soil,Maturation,36,19,85,209.31,0
Wheat,Alluvial Soil,Maturation,37,18,86,228.16,0
Wheat,Alluvial Soil,Maturation,38,17,87,194.99,0
Wheat,Alluvial Soil,Maturation,39,16,88,115.57,0
Wheat,Alluvial Soil,Maturation,40,15,89,62.5,0
Wheat,Alluvial Soil,Maturation,41,14,90,26.7,0
Wheat,Alluvial Soil,Maturation,42,24,80,6.78,0
Wheat,Alluvial Soil,Maturation,43,23,81,1.92,0
Wheat,Alluvial Soil,Maturation,44,22,82,0,0
Wheat,Alluvial Soil,Maturation,45,21,83,28.67,0
Wheat,Alluvial Soil,Maturation,46,20,84,44.32,0
Wheat,Alluvial Soil,Maturation,47,19,85,96.5,0
Wheat,Alluvial Soil,Maturation,48,18,86,207.91,0
Wheat,Alluvial Soil,Maturation,49,17,87,264.37,0
Wheat,Alluvial Soil,Maturation,50,16,88,166.1,0
Wheat,Alluvial Soil,Maturation,51,15,89,118.82,0
Wheat,Alluvial Soil,Maturation,52,14,90,69.52,0
Wheat,Alluvial Soil,Maturation,53,13,91,20.78,0
Wheat,Alluvial Soil,Maturation,54,24,80,22.03,0
Wheat,Alluvial Soil,Maturation,55,23,81,16.21,0
Wheat,Alluvial Soil,Maturation,56,22,82,0,0
Wheat,Alluvial Soil,Maturation,57,21,83,29.43,0
Wheat,Alluvial Soil,Maturation,58,20,84,57.16,0
Wheat,Alluvial Soil,Maturation,59,19,85,91.75,0
Wheat,Alluvial Soil,Maturation,60,18,86,184.27,0
Wheat,Alluvial Soil,Maturation,61,17,87,245.16,0
Wheat,Alluvial Soil,Maturation,62,16,88,173.17,0
Wheat,Alluvial Soil,Maturation,63,15,89,122.51,0
Wheat,Alluvial Soil,Maturation,64,14,90,76.54,0
Wheat,Alluvial Soil,Maturation,65,13,91,21.28,0
Wheat,Alluvial Soil,Maturation,66,24,80,0,0
Wheat,Alluvial Soil,Maturation,67,23,81,0,0
Wheat,Alluvial Soil,Maturation,68,22,82,9.06,0
Wheat,Alluvial Soil,Maturation,69,21,83,10.55,0
Wheat,Alluvial Soil,Harvest,1,18,86,41.44,0
Wheat,Alluvial Soil,Harvest,2,17,87,100.16,0
Wheat,Alluvial Soil,Harvest,3,16,88,191.64,0
Wheat,Alluvial Soil,Harvest,4,15,89,255.55,0
Wheat,Alluvial Soil,Harvest,5,14,90,184.68,0
Wheat,Alluvial Soil,Harvest,6,13,91,125.41,0
Wheat,Alluvial Soil,Harvest,7,24,80,54.97,0
Wheat,Alluvial Soil,Harvest,8,23,81,18.3,0
Wheat,Alluvial Soil,Harvest,9,22,82,0,0
Wheat,Alluvial Soil,Harvest,10,21,83,7.87,0
Wheat,Alluvial Soil,Harvest,11,20,84,0,0
Wheat,Alluvial Soil,Harvest,12,19,85,23.28,0
Wheat,Alluvial Soil,Harvest,13,18,86,33.56,0
Wheat,Alluvial Soil,Harvest,14,17,87,106.38,0
Wheat,Alluvial Soil,Harvest,15,16,88,190.24,0
Wheat,Alluvial Soil,Harvest,16,15,89,249.55,0
Wheat,Alluvial Soil,Harvest,17,14,90,183.14,0
Wheat,Alluvial Soil,Harvest,18,13,91,120.01,0
Wheat,Alluvial Soil,Harvest,19,24,80,71.01,0
Wheat,Alluvial Soil,Harvest,20,23,81,18.62,0
Wheat,Alluvial Soil,Harvest,21,22,82,0,0
Wheat,Alluvial Soil,Harvest,22,21,83,0,0
Wheat,Alluvial Soil,Harvest,23,20,84,1.07,0
Wheat,Alluvial Soil,Harvest,24,19,85,8.09,0
Wheat,Alluvial Soil,Harvest,25,18,86,59.01,0
Wheat,Alluvial Soil,Harvest,26,17,87,98.82,0
Wheat,Alluvial Soil,Harvest,27,16,88,201.38,0
Wheat,Alluvial Soil,Harvest,28,15,89,256.28,0
Wheat,Alluvial Soil,Harvest,29,14,90,182.11,0
Wheat,Alluvial Soil,Harvest,30,13,91,128.6,0
Wheat,Alluvial Soil,Harvest,31,24,80,63.49,0
Wheat,Alluvial Soil,Harvest,32,23,81,25.69,0
Wheat,Alluvial Soil,Harvest,33,22,82,0.09,0
Wheat,Alluvial Soil,Harvest,34,21,83,0,0
Wheat,Alluvial Soil,Harvest,35,20,84,31.96,0
Wheat,Alluvial Soil,Harvest,36,19,85,11.24,0
Wheat,Alluvial Soil,Harvest,37,18,86,51.87,0
Wheat,Alluvial Soil,Harvest,38,17,87,110.82,0
Wheat,Alluvial Soil,Harvest,39,16,88,206.36,0
Wheat,Alluvial Soil,Harvest,40,15,89,267.31,0
Wheat,Alluvial Soil,Harvest,41,14,90,184.91,0
Wheat,Alluvial Soil,Harvest,42,24,80,114.59,0
Wheat,Alluvial Soil,Harvest,43,23,81,74.53,0
Wheat,Alluvial Soil,Harvest,44,22,82,32.58,0
Wheat,Alluvial Soil,Harvest,45,21,83,10.66,0
Wheat,Alluvial Soil,Harvest,46,20,84,0,0
Wheat,Alluvial Soil,Harvest,47,19,85,4.06,0
Wheat,Alluvial Soil,Harvest,48,18,86,21.85,0
Wheat,Alluvial Soil,Harvest,49,17,87,45.39,0
Wheat,Alluvial Soil,Harvest,50,16,88,89.6,0
Wheat,Alluvial Soil,Harvest,51,15,89,194.58,0
Wheat,Alluvial Soil,Harvest,52,14,90,242.09,0
Wheat,Alluvial Soil,Harvest,53,13,91,201.67,0
Wheat,Alluvial Soil,Harvest,54,24,80,126.06,0
Wheat,Alluvial Soil,Harvest,55,23,81,74.13,0
Wheat,Alluvial Soil,Harvest,56,22,82,28.93,0
Wheat,Alluvial Soil,Harvest,57,21,83,15.52,0
Wheat,Alluvial Soil,Harvest,58,20,84,0.63,0
Wheat,Alluvial Soil,Harvest,59,19,85,10.68,0
Wheat,Sandy Soil,Germination,1,24,80,31.23,0
Wheat,Sandy Soil,Germination,2,23,81,55.73,0
Wheat,Sandy Soil,Germination,3,22,82,107.71,0
Wheat,Sandy Soil,Germination,4,21,83,185.61,0
Wheat,Sandy Soil,Germination,5,20,84,253.51,0
Wheat,Sandy Soil,Germination,6,19,85,169.1,0
Wheat,Sandy Soil,Germination,7,18,86,135.83,0
Wheat,Sandy Soil,Germination,8,17,87,66,0
Wheat,Sandy Soil,Germination,9,16,88,13.69,0
Wheat,Sandy Soil,Germination,10,15,89,8.39,0
Wheat,Sandy Soil,Germination,11,14,90,4.1,0
Wheat,Sandy Soil,Germination,12,13,91,6.79,0
Wheat,Sandy Soil,Germination,13,24,80,25.97,0
Wheat,Sandy Soil,Germination,14,23,81,48.67,0
Wheat,Sandy Soil,Germination,15,22,82,99.94,0
Wheat,Sandy Soil,Germination,16,21,83,214.37,0
Wheat,Sandy Soil,Germination,17,20,84,248.63,0
Wheat,Sandy Soil,Germination,18,19,85,175.61,0
Wheat,Sandy Soil,Germination,19,18,86,112.18,0
Wheat,Sandy Soil,Germination,20,17,87,66.08,0
Wheat,Sandy Soil,Germination,21,16,88,20.87,0
Wheat,Sandy Soil,Germination,22,15,89,12.54,0
Wheat,Sandy Soil,Germination,23,14,90,7.31,0
Wheat,Sandy Soil,Germination,24,13,91,32.95,0
Wheat,Sandy Soil,Germination,25,24,80,23.75,0
Wheat,Sandy Soil,Germination,26,23,81,45.41,0
Wheat,Sandy Soil,Germination,27,22,82,97.72,0
Wheat,Sandy Soil,Germination,28,21,83,218.6,0
Wheat,Sandy Soil,Germination,29,20,84,249.62,0
Wheat,Sandy Soil,Germination,30,19,85,175.93,0
Wheat,Sandy Soil,Seedling Stage,1,24,80,112.15,0
Wheat,Sandy Soil,Seedling Stage,2,23,81,63.67,0
Wheat,Sandy Soil,Seedling Stage,3,22,82,7.49,0
Wheat,Sandy Soil,Seedling Stage,4,21,83,18.54,0
Wheat,Sandy Soil,Seedling Stage,5,20,84,4.16,0
Wheat,Sandy Soil,Seedling Stage,6,19,85,0,0
Wheat,Sandy Soil,Seedling Stage,7,18,86,30.47,0
Wheat,Sandy Soil,Seedling Stage,8,17,87,47.01,0
Wheat,Sandy Soil,Seedling Stage,9,16,88,99.54,0
Wheat,Sandy Soil,Seedling Stage,10,15,89,208.72,0
Wheat,Sandy Soil,Seedling Stage,11,14,90,245.95,0
Wheat,Sandy Soil,Seedling Stage,12,13,91,185.89,0
Wheat,Sandy Soil,Seedling Stage,13,24,80,133.76,0
Wheat,Sandy Soil,Seedling Stage,14,23,81,60.69,0
Wheat,Sandy Soil,Seedling Stage,15,22,82,23.24,0
Wheat,Sandy Soil,Seedling Stage,16,21,83,17.61,0
Wheat,Sandy Soil,Seedling Stage,17,20,84,24.31,0
Wheat,Sandy Soil,Seedling Stage,18,19,85,22.96,0
Wheat,Sandy Soil,Seedling Stage,19,18,86,21.48,0
Wheat,Sandy Soil,Seedling Stage,20,17,87,48.25,0
Wheat,Sandy Soil,Seedling Stage,21,16,88,102.59,0
Wheat,Sandy Soil,Seedling Stage,22,15,89,203.24,0
Wheat,Sandy Soil,Seedling Stage,23,14,90,251.23,0
Wheat,Sandy Soil,Seedling Stage,24,13,91,189.2,0
Wheat,Sandy Soil,Seedling Stage,25,24,80,120.24,0
Wheat,Sandy Soil,Seedling Stage,26,23,81,57.83,0
Wheat,Sandy Soil,Seedling Stage,27,22,82,22.41,0
Wheat,Sandy Soil,Seedling Stage,28,21,83,10.3,0
Wheat,Sandy Soil,Seedling Stage,29,20,84,0,0
Wheat,Sandy Soil,Seedling Stage,30,19,85,7.02,0
Wheat,Sandy Soil,Seedling Stage,31,18,86,0.87,0
Wheat,Sandy Soil,Seedling Stage,32,17,87,41.37,0
Wheat,Sandy Soil,Seedling Stage,33,16,88,104.92,0
Wheat,Sandy Soil,Seedling Stage,34,15,89,192.48,0
Wheat,Sandy Soil,Seedling Stage,35,14,90,261.84,0
Wheat,Sandy Soil,Seedling Stage,36,13,91,200.24,0
Wheat,Sandy Soil,Seedling Stage,37,24,80,134.08,0
Wheat,Sandy Soil,Seedling Stage,38,23,81,59.04,0
Wheat,Sandy Soil,Seedling Stage,39,22,82,19.26,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,1,24,80,0,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,2,23,81,13,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,3,22,82,18.46,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,4,21,83,16.73,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,5,20,84,46.06,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,6,19,85,107.69,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,7,18,86,200.49,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,8,17,87,249.98,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,9,16,88,176.6,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,10,15,89,121.43,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,11,14,90,56.46,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,12,13,91,11.27,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,13,24,80,11.24,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,14,23,81,0,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,15,22,82,0,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,16,21,83,18.33,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,17,20,84,46.99,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,18,19,85,79.93,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,19,18,86,197.83,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,20,17,87,256.6,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,21,16,88,177.4,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,22,15,89,120.04,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,23,14,90,51.13,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,24,13,91,10.79,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,25,24,80,27.24,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,26,23,81,0,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,27,22,82,0,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,28,21,83,21.34,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,29,20,84,28.44,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,30,19,85,95.32,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,31,18,86,201.7,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,32,17,87,244.57,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,33,16,88,188.21,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,34,15,89,127.81,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,35,14,90,79.89,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,36,13,91,20.42,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,37,24,80,1.1,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,38,23,81,5.01,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,39,22,82,15.18,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,40,21,83,28.22,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,41,20,84,49.58,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,42,19,85,109.3,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,43,18,86,199.75,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,44,17,87,249.25,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,45,16,88,196.5,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,46,15,89,119.4,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,47,14,90,52.26,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,48,13,91,14.36,0
Wheat,Sandy Soil,Vegetative Growth / Root or Tuber Development,49,24,80,16.66,0
Wheat,Sandy Soil,Flowering,1,24,80,12.85,0
Wheat,Sandy Soil,Flowering,2,23,81,22.4,0
Wheat,Sandy Soil,Flowering,3,22,82,26.37,0
Wheat,Sandy Soil,Flowering,4,21,83,35.27,0
Wheat,Sandy Soil,Flowering,5,20,84,106.21,0
Wheat,Sandy Soil,Flowering,6,19,85,195.51,0
Wheat,Sandy Soil,Flowering,7,18,86,252.36,0
Wheat,Sandy Soil,Flowering,8,17,87,189.98,0
Wheat,Sandy Soil,Flowering,9,16,88,129.46,0
Wheat,Sandy Soil,Flowering,10,15,89,54.37,0
Wheat,Sandy Soil,Flowering,11,14,90,19.82,0
Wheat,Sandy Soil,Flowering,12,13,91,19.81,0
Wheat,Sandy Soil,Flowering,13,24,80,1.46,0
Wheat,Sandy Soil,Flowering,14,23,81,37.59,0
Wheat,Sandy Soil,Flowering,15,22,82,11.08,0
Wheat,Sandy Soil,Flowering,16,21,83,41.22,0
Wheat,Sandy Soil,Flowering,17,20,84,91.82,0
Wheat,Sandy Soil,Flowering,18,19,85,200.42,0
Wheat,Sandy Soil,Flowering,19,18,86,226.52,0
Wheat,Sandy Soil,Flowering,20,17,87,186.13,0
Wheat,Sandy Soil,Flowering,21,16,88,121.61,0
Wheat,Sandy Soil,Flowering,22,15,89,53.49,0
Wheat,Sandy Soil,Flowering,23,14,90,14.42,0
Wheat,Sandy Soil,Flowering,24,13,91,1.82,0
Wheat,Sandy Soil,Flowering,25,24,80,9.26,0
Wheat,Sandy Soil,Flowering,26,23,81,6.44,0
